	question	class
1089	definice průmyslového vzoru	41
1090	Můžete mi vysvětlit pojem průmyslový vzor?	41
1091	můžeš mi vysvětlit pojem průmyslový vzor?	41
1092	Jak se vytváří průmyslový vzor?	41
1093	Jakým způsobem se vytváří průmyslový vzor?	41
1094	Co přesně znamená průmyslový vzor?	41
1095	Co obnáší průmyslový vzor?	41
1096	charakteristiky průmyslového vzoru	41
1097	Jaké vlastnosti má průmyslový vzor?	41
1098	Můžete mi poskytnout definici průmyslového vzoru?	41
1099	můžeš mi poskytnout definici průmyslového vzoru?	41
1100	Můžete mi říct definici průmyslového vzoru?	41
1101	můžeš mi říct definici průmyslového vzoru?	41
1102	Můžete mi dát definici průmyslového vzoru?	41
1103	můžeš mi dát definici průmyslového vzoru?	41
1104	rešerše pro ověření novosti průmyslového vzoru	42
1105	ověření novosti průmyslového vzoru	42
1106	novost průmyslového vzoru	42
1107	rešerše průmyslového vzoru	42
1108	databáze pro rešerši průmyslových vzorů	42
1109	Jak  lze provést rešerši průmyslového vzoru?	42
1110	Kde lze provést rešerši průmyslového vzoru?	42
1111	Jak  můžu provést rešerši průmyslového vzoru?	42
1112	Kde můžu provést rešerši průmyslového vzoru?	42
1113	Jak  mohu provést rešerši průmyslového vzoru?	42
1114	Kde mohu provést rešerši průmyslového vzoru?	42
1115	Jak  se může provést rešerši průmyslového vzoru?	42
1116	Kde se může provést rešerši průmyslového vzoru?	42
1117	Jak  lze  udělat rešerši průmyslového vzoru?	42
1118	Kde lze  udělat rešerši průmyslového vzoru?	42
1119	Jak  můžu  udělat rešerši průmyslového vzoru?	42
1120	Kde můžu  udělat rešerši průmyslového vzoru?	42
1121	Jak  mohu  udělat rešerši průmyslového vzoru?	42
1122	Kde mohu  udělat rešerši průmyslového vzoru?	42
1123	Jak  se může udělat rešerši průmyslového vzoru?	42
1124	Kde se může udělat rešerši průmyslového vzoru?	42
1125	Jak  lze  provedu rešerši průmyslového vzoru?	42
1126	Kde lze  provedu rešerši průmyslového vzoru?	42
1127	Jak  můžu  provedu rešerši průmyslového vzoru?	42
1128	Kde můžu  provedu rešerši průmyslového vzoru?	42
1129	Jak  mohu  provedu rešerši průmyslového vzoru?	42
1130	Kde mohu  provedu rešerši průmyslového vzoru?	42
1131	Jak  se může provedu rešerši průmyslového vzoru?	42
1132	Kde se může provedu rešerši průmyslového vzoru?	42
1133	Jak  lze  udělám rešerši průmyslového vzoru?	42
1134	Kde lze  udělám rešerši průmyslového vzoru?	42
1135	Jak  můžu  udělám rešerši průmyslového vzoru?	42
1136	Kde můžu  udělám rešerši průmyslového vzoru?	42
1137	Jak  mohu  udělám rešerši průmyslového vzoru?	42
1138	Kde mohu  udělám rešerši průmyslového vzoru?	42
1139	Jak  se může udělám rešerši průmyslového vzoru?	42
1140	Kde se může udělám rešerši průmyslového vzoru?	42
1141	odkaz pro ověření novosti průmyslového vzoru	42
1142	zdroje pro ověření novosti průmyslového vzoru	42
1143	objednávka rešerše průmyslového vzoru úřadem	42
1144	Kolik stojí zpracování rešerše průmyslového vzoru?	42
1145	Jaký je poplatek za zpracování rešerše průmyslového vzoru?	42
1146	rešeršní služby Úřadu k průmyslovm vzorům	42
1147	zahraniční databáze průmyslových vzorů pro rešerši	42
1148	formulář pro objednání rešerše průmyslového vzoru úřadem	42
1149	formulář objednávky rešerše průmyslového vzoru úřadem	42
1150	poplatek za podání přihlášky průmyslového vzoru	43
1151	poplatek za přijetí přihlášky průmyslového vzoru	43
1152	poplatek za přihlášku průmyslového vzoru	43
1153	sleva na poplatku při podání přihlášky průmyslového vzoru elektronicky	43
1154	sleva na poplatek při elektronickém podání přihlášky průmyslového vzoru	43
1155	sleva na poplatku při elektronickém podání přihlášky průmyslového vzoru	43
1156	poplatek za hromadnou přihlášku průmyslového vzoru	43
1157	poplatek za přijetí hromadné přihlášky průmyslového vzoru	43
1158	Existuje poplatek za každý další průmyslový vzor v přihlášce?	43
1159	Platí se poplatek za každý další průmyslový vzor v přihlášce?	43
1160	Jak je možné uhradit správní poplatek za podání přihlášky průmyslového vzoru?	43
1161	Jak lze uhradit správní poplatek za podání přihlášky průmyslového vzoru?	43
1162	Jak můžu uhradit správní poplatek za podání přihlášky průmyslového vzoru?	43
1163	Jak mohu uhradit správní poplatek za podání přihlášky průmyslového vzoru?	43
1164	Jak je možné  zaplatit správní poplatek za podání přihlášky průmyslového vzoru?	43
1165	Jak lze  zaplatit správní poplatek za podání přihlášky průmyslového vzoru?	43
1166	Jak můžu  zaplatit správní poplatek za podání přihlášky průmyslového vzoru?	43
1167	Jak mohu zaplatit správní poplatek za podání přihlášky průmyslového vzoru?	43
1168	Jaký hradí poplatek za přihlášku průmyslového vzoru?	43
1169	Jaký se hradí poplatek za přihlášku průmyslového vzoru?	43
1170	Který hradí poplatek za přihlášku průmyslového vzoru?	43
1171	Který se hradí poplatek za přihlášku průmyslového vzoru?	43
1172	Jak hradí poplatek za přihlášku průmyslového vzoru?	43
1173	Jak se hradí poplatek za přihlášku průmyslového vzoru?	43
1174	Jaký  platí poplatek za přihlášku průmyslového vzoru?	43
1175	Jaký se  platí poplatek za přihlášku průmyslového vzoru?	43
1176	Který  platí poplatek za přihlášku průmyslového vzoru?	43
1177	Který se  platí poplatek za přihlášku průmyslového vzoru?	43
1178	Jak  platí poplatek za přihlášku průmyslového vzoru?	43
1179	Jak se platí poplatek za přihlášku průmyslového vzoru?	43
1180	Jaký  mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1181	Jaký se  mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1182	Který  mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1183	Který se  mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1184	Jak  mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1185	Jak se mám zaplatit poplatek za přihlášku průmyslového vzoru?	43
1186	Jaký  zaplatit poplatek za přihlášku průmyslového vzoru?	43
1187	Jaký se  zaplatit poplatek za přihlášku průmyslového vzoru?	43
1188	Který  zaplatit poplatek za přihlášku průmyslového vzoru?	43
1189	Který se  zaplatit poplatek za přihlášku průmyslového vzoru?	43
1190	Jak  zaplatit poplatek za přihlášku průmyslového vzoru?	43
1191	Jak se zaplatit poplatek za přihlášku průmyslového vzoru?	43
1192	Jaký  uhradit poplatek za přihlášku průmyslového vzoru?	43
1193	Jaký se  uhradit poplatek za přihlášku průmyslového vzoru?	43
1194	Který  uhradit poplatek za přihlášku průmyslového vzoru?	43
1195	Který se  uhradit poplatek za přihlášku průmyslového vzoru?	43
1196	Jak  uhradit poplatek za přihlášku průmyslového vzoru?	43
1197	Jak se uhradit poplatek za přihlášku průmyslového vzoru?	43
1198	doba ochrany průmyslového vzoru	43
1199	trvání ochrany průmyslového vzoru	43
1200	Kolik se platí  zapsaného průmyslového vzoru	43
1201	Jaký je poplatek za zapsaného průmyslového vzoru	43
1202	Kolik se platí  obnova zapsaného průmyslového vzoru	43
1203	Jaký je poplatek za obnova zapsaného průmyslového vzoru	43
1204	Kolik se platí  obnovu zapsaného průmyslového vzoru	43
1205	Jaký je poplatek za obnovu zapsaného průmyslového vzoru	43
1206	Kolik se platí  prodloužení zapsaného průmyslového vzoru	43
1207	Jaký je poplatek za prodloužení zapsaného průmyslového vzoru	43
1208	Kolik se platí  zápisu průmyslového vzoru	43
1209	Jaký je poplatek za  zápisu průmyslového vzoru	43
1210	Kolik se platí  obnova  zápisu průmyslového vzoru	43
1211	Jaký je poplatek za obnova  zápisu průmyslového vzoru	43
1212	Kolik se platí  obnovu  zápisu průmyslového vzoru	43
1213	Jaký je poplatek za obnovu  zápisu průmyslového vzoru	43
1214	Kolik se platí  prodloužení zápisu průmyslového vzoru	43
1215	Jaký je poplatek za prodloužení zápisu průmyslového vzoru	43
1216	udržování průmyslového vzoru v platnosti	43
1217	udržovací poplatek pro průmyslový vzor	43
1218	Kde mohu najít rešeršní databázi průmyslových vzorů?	44
1219	Kde je rešeršní databázi průmyslových vzorů?	44
1220	Kde najdu rešeršní databázi průmyslových vzorů?	44
1221	Kde můžu najít rešeršní databázi průmyslových vzorů?	44
1222	Co obsahuje databáze průmyslových vzorů?	44
1223	Jaké informace obsahuje databáze průmyslových vzorů?	44
1224	Co obsahuje česká databáze průmyslových vzorů?	44
1225	Jaké informace obsahuje česká databáze průmyslových vzorů?	44
1226	Jsou v databázi průmyslových vzorů zapsané také průmyslové vzory z Úřadu Evropské unie pro duševní vlastnictví?	44
1227	Kde lze najít mezinárodní průmyslové vzory platné na území České republiky?	44
1228	Kde je možné najít mezinárodní průmyslové vzory platné na území České republiky?	44
1229	Kde jsou mezinárodní průmyslové vzory platné na území České republiky?	44
1230	Kde najdu mezinárodní průmyslové vzory platné na území České republiky?	44
1231	odkazy na zahraniční databáze průmyslových vzorů	44
1232	Co je EUIPO ?	44
1233	Co znamená EUIPO ?	44
1234	Co je  WIPO ?	44
1235	Co znamená WIPO ?	44
1236	Co je  VIPO?	44
1237	Co znamená VIPO?	44
1238	Co je databáze Hague ?	44
1239	Co znamená databáze Hague ?	44
1240	Co najdu v databáze Hague ?	44
1241	Co je  databázi Hague ?	44
1242	Co znamená  databázi Hague ?	44
1243	Co najdu v databázi Hague ?	44
1244	Co je databáze  Hág ?	44
1245	Co znamená databáze  Hág ?	44
1246	Co najdu v databáze  Hág ?	44
1247	Co je  databázi Hág ?	44
1248	Co znamená  databázi Hág ?	44
1249	Co najdu v databázi Hág ?	44
1250	Co je databáze  Hague Express ?	44
1251	Co znamená databáze  Hague Express ?	44
1252	Co najdu v databáze  Hague Express ?	44
1253	Co je  databázi Hague Express ?	44
1254	Co znamená  databázi Hague Express ?	44
1255	Co najdu v databázi Hague Express ?	44
1256	Co je databáze  Hág Express?	44
1257	Co znamená databáze  Hág Express?	44
1258	Co najdu v databáze  Hág Express?	44
1259	Co je  databázi Hág Express?	44
1260	Co znamená  databázi Hág Express?	44
1261	Co najdu v databázi Hág Express?	44
1262	Jaké průmyslové vzory mohou na území České republiky platit?	44
1263	Kde mohu dohledat mezinárodní průmyslové vzory?	44
1264	Kde najdu mezinárodní průmyslové vzory?	44
1265	Kde lze najít mezinárodní průmyslové vzory?	44
1266	Kde lze dohledat mezinárodní průmyslové vzory?	44
1267	Kde je možné najít mezinárodní průmyslové vzory?	44
1268	Kde je možné dohledat mezinárodní průmyslové vzory?	44
1269	Jaké průmyslové vzory mohu nalézt na stránkách Úřadu?	44
1270	Jaké průmyslové vzory jsou na stránkách Úřadu?	44
1271	Jaké průmyslové vzory lze najít na stránkách Úřadu?	44
1272	Jaké průmyslové vzory je možné najít na stránkách Úřadu?	44
1273	Jak  lze provést rešerši průmyslových vzorů?	45
1274	Kde lze provést rešerši průmyslových vzorů?	45
1275	Jak  můžu provést rešerši průmyslových vzorů?	45
1276	Kde můžu provést rešerši průmyslových vzorů?	45
1277	Jak  mohu provést rešerši průmyslových vzorů?	45
1278	Kde mohu provést rešerši průmyslových vzorů?	45
1279	Jak  se může provést rešerši průmyslových vzorů?	45
1280	Kde se může provést rešerši průmyslových vzorů?	45
1281	Jak  lze  udělat rešerši průmyslových vzorů?	45
1282	Kde lze  udělat rešerši průmyslových vzorů?	45
1283	Jak  můžu  udělat rešerši průmyslových vzorů?	45
1284	Kde můžu  udělat rešerši průmyslových vzorů?	45
1285	Jak  mohu  udělat rešerši průmyslových vzorů?	45
1286	Kde mohu  udělat rešerši průmyslových vzorů?	45
1287	Jak  se může udělat rešerši průmyslových vzorů?	45
1288	Kde se může udělat rešerši průmyslových vzorů?	45
1289	Jak  lze  provedu rešerši průmyslových vzorů?	45
1290	Kde lze  provedu rešerši průmyslových vzorů?	45
1291	Jak  můžu  provedu rešerši průmyslových vzorů?	45
1292	Kde můžu  provedu rešerši průmyslových vzorů?	45
1293	Jak  mohu  provedu rešerši průmyslových vzorů?	45
1294	Kde mohu  provedu rešerši průmyslových vzorů?	45
1295	Jak  se může provedu rešerši průmyslových vzorů?	45
1296	Kde se může provedu rešerši průmyslových vzorů?	45
1297	Jak  lze  udělám rešerši průmyslových vzorů?	45
1298	Kde lze  udělám rešerši průmyslových vzorů?	45
1299	Jak  můžu  udělám rešerši průmyslových vzorů?	45
1300	Kde můžu  udělám rešerši průmyslových vzorů?	45
1301	Jak  mohu  udělám rešerši průmyslových vzorů?	45
1302	Kde mohu  udělám rešerši průmyslových vzorů?	45
1303	Jak  se může udělám rešerši průmyslových vzorů?	45
1304	Kde se může udělám rešerši průmyslových vzorů?	45
1305	Jak podat objednávku rešerše průmyslového vzoru u Úřadu?	45
1306	Kde podat objednávku rešerše průmyslového vzoru u Úřadu?	45
1307	Jak  objednat rešerši průmyslového vzoru u Úřadu?	45
1308	Kde objednat rešerši průmyslového vzoru u Úřadu?	45
1309	rešerše průmyslového vzoru úřadem	45
1310	rešerše průmyslových vzorů úřadem	45
1311	objednávka rešerše průmyslového vzoru	45
1312	rešeršní služby úřadu pro průmyslové vzory	45
1313	rešerše průmyslových vzorů	45
1314	Co je rešeršním výstupem u průmyslových vzorů?	45
1315	Jaký je způsob odesílání objednávky na rešeršní služby?	45
1316	Co představuje tematická rešerše ?	45
1317	Co je tematická rešerše ?	45
1318	Co znamená tematická rešerše ?	45
1319	Co představuje  jmenná rešerše ?	45
1320	Co je  jmenná rešerše ?	45
1321	Co znamená jmenná rešerše ?	45
1322	Co představuje  číselná rešerše ?	45
1323	Co je  číselná rešerše ?	45
1324	Co znamená číselná rešerše ?	45
1325	Co představuje  rešerše na právní stav?	45
1326	Co je  rešerše na právní stav?	45
1327	Co znamená rešerše na právní stav?	45
1328	Jak dlouho trvá zpracování rešerše průmyslového vzoru?	45
1329	Kolik stojí rešerši průmyslového vzoru?	45
1330	Jaký je poplatek za rešerši průmyslového vzoru?	45
1331	rešeršních služby Úřadu k průmyslovým vzorům	45
1332	ochrana průmyslového vzoru v zahraničí	46
1333	přihlášení průmyslového vzoru v zahraničí	46
1334	přihláška průmyslového vzoru v zahraničí	46
1335	podání průmyslového vzoru v zahraničí	46
1336	podání přihlášky průmyslového vzoru v zahraničí	46
1337	možnosti ochrany průmyslového vzoru v cílových státech	46
1338	možnosti ochrany průmyslového vzoru v zahraničí	46
1339	Jaké úřady jsou odpovědné za ochranu průmyslového vzoru v zahraničí?	46
1340	Jaké úřady řeší ochranu průmyslového vzoru v zahraničí?	46
1341	Jaké úřady mají na starosti ochranu průmyslového vzoru v zahraničí?	46
1342	Je možné získat ochranu průmyslového vzoru v celém území EU ?	46
1343	Co když chci získat ochranu průmyslového vzoru v celém území EU ?	46
1344	Mohu získat ochranu průmyslového vzoru v celém území EU ?	46
1345	Můžu získat ochranu průmyslového vzoru v celém území EU ?	46
1346	Lze získat ochranu průmyslového vzoru v celém území EU ?	46
1347	Mohl bych získat ochranu průmyslového vzoru v celém území EU ?	46
1348	Jakou cestou získat ochranu průmyslového vzoru v celém území EU ?	46
1349	Jak získat ochranu průmyslového vzoru v celém území EU ?	46
1350	Je možné získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1351	Co když chci získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1352	Mohu získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1353	Můžu získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1354	Lze získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1355	Mohl bych získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1356	Jakou cestou získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1357	Jak získat ochranu průmyslového vzoru v celém území Evropské unie?	46
1358	Kde mohu najít informacíe o průmyslovém vlastnictví v EU ?	46
1359	Kde najdu informacíe o průmyslovém vlastnictví v EU ?	46
1360	Kde lze najít informacíe o průmyslovém vlastnictví v EU ?	46
1361	Kde jsou informacíe o průmyslovém vlastnictví v EU ?	46
1362	Kde mohu najít informacíe o průmyslovém vlastnictví v Evropské unii?	46
1363	Kde najdu informacíe o průmyslovém vlastnictví v Evropské unii?	46
1364	Kde lze najít informacíe o průmyslovém vlastnictví v Evropské unii?	46
1365	Kde jsou informacíe o průmyslovém vlastnictví v Evropské unii?	46
1366	Co je Haagský systém?	46
1367	mezinárodní přihláška podle Haagského systému	46
1368	pomoc při přihlašování průmyslového vzoru v zahraničí	46
1369	průmyslový vzor v zahraničí	46
1370	ochrana průmyslových vzorů v státech Beneluxu	46
1371	průmyslové vzory v Beneluxu	46
1372	Benelux a průmyslové vzory	46
1373	Jak dlouho trvá ochrana průmyslového vzoru?	47
1374	Jaká je doba ochrany průmyslového vzoru?	47
1375	doba trvání ochrany zapsaného průmyslového vzoru	47
1376	Kolikrát může být ochrana průmyslového vzoru obnovována ?	47
1377	Jak dlouho může být ochrana průmyslového vzoru obnovována ?	47
1378	Kolikrát může být ochrana průmyslového vzoru prodlužována?	47
1379	Jak dlouho může být ochrana průmyslového vzoru prodlužována?	47
1380	prodloužení ochrany průmyslového vzoru	47
1381	obnova ochrany průmyslového vzoru	47
1382	Kdy podat žádost o obnovu průmyslového vzoru?	47
1383	Jak podat žádost o obnovu průmyslového vzoru?	47
1384	Kdy podat žádost o obnovu ochrany průmyslového vzoru?	47
1385	Jak podat žádost o obnovu ochrany průmyslového vzoru?	47
1386	Je podání žádosti o obnovu doby ochrany průmyslového vzoru zpoplatněno?	47
1387	poplatek za obnovu  průmyslového vzoru	47
1388	poplatek za prodloužení průmyslového vzoru	47
1389	poplatek za obnovu  ochrany průmyslového vzoru	47
1390	poplatek za prodloužení ochrany průmyslového vzoru	47
1391	právo přednosti u přihlašovatele průmyslového vzoru	47
1392	Jaká je maximální doba ochrany průmyslového vzoru?	47
1393	Jak se ochrana průmyslového vzoru prodlužuje ?	47
1394	Jak se ochrana průmyslového vzoru obnovuje?	47
1395	proces obnovy ochrany pro průmyslový vzor	47
1396	Co je mezi průmyslově ochráněnými výrobky?	48
1397	Co je výrobek?	48
1398	Co se rozumí výrobkem?	48
1399	Co je výrobkem?	48
1400	Co se dá označit jako výrobek v právní ochraně průmyslových vzorů?	48
1401	Co se dá označit jako výrobek v kontextu průmyslových vzorů?	48
1402	Co se dá označit jako výrobek u průmyslových vzorů?	48
1403	"Jaká je definice ""výrobku"" v právní ochraně  průmyslových vzorů?"	48
1404	"Jaká je definice ""výrobku"" v kontextu právní ochrany  průmyslových vzorů?"	48
1405	"Jaká je definice ""výrobku"" u průmyslových vzorů?"	48
1406	Jaké součástky může obsahovat průmyslově vyrobený výrobek?	48
1407	složený výrobek	48
1408	jak je definován složený výrobek	48
1409	co je složený výrobek	48
1410	průmyslový výrobek	48
1411	Jak se žádá o zápis průmyslového vzoru do rejstříku?	49
1412	Jak mám pořádat o zápis průmyslového vzoru do rejstříku?	49
1413	Jak požadat o zápis průmyslového vzoru do rejstříku?	49
1414	Jak podat žádost o zápis průmyslového vzoru do rejstříku?	49
1415	možnosti podání přihlášky průmyslového vzoru	49
1416	elektronicky vyplnitelné formuláře pro přihlášku průmyslového vzoru	49
1417	Je možné podat přihlášku průmyslového vzoru online?	49
1418	Mohu podat přihlášku průmyslového vzoru poštou?	49
1419	Lze podat přihlášku průmyslového vzoru poštou?	49
1420	Je možné podat přihlášku průmyslového vzoru poštou?	49
1421	pomoc pro přihlášku průmyslového vzoru	50
1422	odborné zastoupení pro přihlášku průmyslového vzoru	50
1423	pomoc pro podání přihlášky průmyslového vzoru	50
1424	odborné zastoupení pro podání přihlášky průmyslového vzoru	50
1425	Existují advokátní kanceláře, které se zabývají průmyslovými vzory?	50
1426	právní zastoupení pro žadatele o průmyslový vzor	50
1427	právní zastoupení pro přihlášku průmyslový vzor	50
1428	právní zastoupení pro podání přihlášky průmyslový vzor	50
1429	právní zastoupení pro žadatele o  průmyslového vzoru	50
1430	právní zastoupení pro přihlášku  průmyslového vzoru	50
1431	právní zastoupení pro podání přihlášky průmyslového vzoru	50
1432	Kdo mě může zastupovat při podávání přihlášky průmyslového vzoru?	50
1433	Kdo mi může pomoci při podávání přihlášky průmyslového vzoru?	50
1434	náležitosti přihlášky průmyslového vzoru	51
1435	Jak se podává přihláška průmyslového vzoru?	51
1436	kam se podává přihláška průmyslového vzoru?	51
1437	jednoduchá přihláška průmyslového vzoru	51
1438	hromadná přihláška průmyslového vzoru	51
1439	Jak přihlásit více průmyslových vzorů?	51
1440	Jaký je postup podání přihlášky pro průmyslový vzor?	51
1441	podání přihlášky průmyslového vzoru	51
1442	žádost o zápis průmyslového vzoru	51
1443	přílohy přihlášky průmyslového vzoru	51
1444	podlohy přihlášky průmyslového vzoru	51
1445	vyobrazení průmyslového vzoru	51
1446	Kdo může podat přihlášku průmyslového vzoru?	52
1447	Kdo je oprávněn podat přihlášku průmyslového vzoru?	52
1448	průzkum přihlášky průmyslového vzoru	52
1449	věcný průzkum přihlášky průmyslového vzoru	52
1450	formální průzkum přihlášky průmyslového vzoru	52
1451	věcný  přezkum přihlášky průmyslového vzoru	52
1452	formální přezkum přihlášky průmyslového vzoru	52
1453	Jaké podmínky musí splňovat přihláška průmyslového vzoru?	52
1454	Jaký je postup zápisu průmyslového vzoru do rejstříku?	52
1455	Jak lze vymazat průmyslový vzor z rejstříku?	53
1456	Jak je možné vymazat průmyslový vzor z rejstříku?	53
1457	Jak můžu vymazat průmyslový vzor z rejstříku?	53
1458	Jak můžeme vymazat průmyslový vzor z rejstříku?	53
1459	výmaz průmyslového vzoru	53
1460	Kdo může podat návrh na výmaz průmyslového vzoru?	53
1461	Kdo je opávněn podat návrh na výmaz průmyslového vzoru?	53
1462	Co se stane po výmazu průmyslového vzoru z rejstříku?	53
1463	Co nastane po výmazu průmyslového vzoru z rejstříku?	53
1464	formulář pro podání návrhu na výmaz průmyslového vzoru	53
1465	důsledky výmazu průmyslového vzoru	53
1466	Kolik stojí podání návrhu na výmaz průmyslového vzoru?	53
1467	Kolik zaplatím za podání návrhu na výmaz průmyslového vzoru?	53
1468	Jaký je poplatek za podání návrhu na výmaz průmyslového vzoru?	53
1469	úplný výmaz průmyslového vzoru	53
1470	částečný výmaz průmyslového vzoru	53
1471	rozsah výmazu průmyslového vzoru	53
1472	pomoc s výmazem průmyslového vzoru	53
1473	pomoc s žádostí na výmaz průmyslového vzoru	53
1474	Jaké jsou možnosti výmazu průmyslového vzoru?	53
1475	Kde mohu nalézt databázi patentů a užitných vzorů?	54
1476	Kde najdu databázi patentů a užitných vzorů?	54
1477	Kde je databázi patentů a užitných vzorů?	54
1478	Kde najít databázi patentů a užitných vzorů?	54
1479	Existuje databáze patentů a užitných vzorů?	54
1480	Je možné najít online databázi udělených patentů a užitných vzorů?	54
1481	Kde najít online databázi udělených patentů a užitných vzorů?	54
1482	Je možné  najdu online databázi udělených patentů a užitných vzorů?	54
1483	Kde najdu online databázi udělených patentů a užitných vzorů?	54
1484	databáze patentů a užitných vzorů	54
1485	databáze užitných vzorů	54
1486	databáze patentů	54
1487	odkazy na zahraniční databáze patentů a užitných vzorů	54
1488	seznam evropských patentů platných na území ČR	54
1489	patentová rešerše na Úřadu	55
1490	patentová rešerše úřadem	55
1491	Jak mohu objednat patentovou rešeršní službu Úřadu?	55
1492	Jak objednám patentovou rešeršní službu Úřadu?	55
1493	Jaký je postup pro objednání patentové rešerše Úřadu?	55
1494	Jak postupovat pro objednání patentové rešerše Úřadu?	55
1495	Co dělat pro objednání patentové rešerše Úřadu?	55
1496	Jak  lze podat objednávku na patentovou rešerši?	55
1497	Kam  lze podat objednávku na patentovou rešerši?	55
1498	Jakým způsobem lze podat objednávku na patentovou rešerši?	55
1499	Jak  můžu podat objednávku na patentovou rešerši?	55
1500	Kam  můžu podat objednávku na patentovou rešerši?	55
1501	Jakým způsobem můžu podat objednávku na patentovou rešerši?	55
1502	Jak  mohu podat objednávku na patentovou rešerši?	55
1503	Kam  mohu podat objednávku na patentovou rešerši?	55
1504	Jakým způsobem mohu podat objednávku na patentovou rešerši?	55
1505	Jak  mám podat objednávku na patentovou rešerši?	55
1506	Kam  mám podat objednávku na patentovou rešerši?	55
1507	Jakým způsobem mám podat objednávku na patentovou rešerši?	55
1508	Jak dlouho trvá zpracování patentové rešerše úřadem?	55
1509	poplatek za patentovou rešerši	55
1510	poplatky za patentovou rešerši	55
1511	Jak se platí poplatek za patentovou rešerši?	55
1512	Kdy se platí poplatek za patentovou rešerši?	55
1513	formuář objednávky na patentovou rešerši úřadu	55
1514	objednávka na patentové rešeršní služby úřadu	55
1515	Můžu objednat patentovou rešerši e-mailem?	55
1516	Jak je možné přihlásit užitný vzor v zahraničí?	56
1517	Jak mohu přihlásit užitný vzor v zahraničí?	56
1518	Jak můžu přihlásit užitný vzor v zahraničí?	56
1519	Jak mám přihlásit užitný vzor v zahraničí?	56
1520	Existuje jednotný systém pro ochranu užitných vzorů v zahraničí?	56
1521	Existuje jednotný mezinárodní systém pro ochranu užitných vzorů v zahraničí?	56
1522	Existuje jednotný evropský systém pro ochranu užitných vzorů v zahraničí?	56
1523	informace o přihlašování užitných vzorů do zahraničí	56
1524	pomoc při podání užitného vzoru v zahraničí	56
1525	pomoc s přihláškou užitného vzoru v zahraničí	56
1526	zastupování při podávání užitných vzorů do zahraničí	56
1527	mezinárodní ochrana technických řešení pomocí užitných vzorů	56
1528	Jak dlouho platí zápis užitného vzoru?	57
1529	Jak dlouho platí registrace užitného vzoru?	57
1530	Jaké je maximální období platnosti zápisu užitného vzoru?	57
1531	Jaká je maximální období platnosti zápisu užitného vzoru?	57
1532	Jaké je maximální doba platnosti zápisu užitného vzoru?	57
1533	Jaká je maximální doba platnosti zápisu užitného vzoru?	57
1534	Kolik let je zápis užitného vzoru platný?	57
1535	Jak dlouho může být užitný vzor chráněn?	57
1536	Jak dlouho je užitný vzor chráněn?	57
1537	Je možné prodloužit dobu platnosti užitného vzoru?	57
1538	Je možné prodloužit dobu platnosti registrace užitného vzoru?	57
1539	Je možné prodloužit dobu platnosti zápisu užitného vzoru?	57
1540	Je možné pro prodloužení platnosti užitného vzoru?	57
1541	Co se musí udělat pro prodloužení platnosti užitného vzoru?	57
1542	Co udělat pro prodloužení platnosti užitného vzoru?	57
1543	Je možné pro prodloužení platnosti registrace užitného vzoru?	57
1544	Co se musí udělat pro prodloužení platnosti registrace užitného vzoru?	57
1545	Co udělat pro prodloužení platnosti registrace užitného vzoru?	57
1546	Je možné pro prodloužení platnosti zápisu užitného vzoru?	57
1547	Co se musí udělat pro prodloužení platnosti zápisu užitného vzoru?	57
1548	Co udělat pro prodloužení platnosti zápisu užitného vzoru?	57
1549	Jaký formulář potřebuji pro obnovu platnosti zápisu užitného vzoru?	57
1550	Jaký formulář je pro obnovu platnosti zápisu užitného vzoru?	57
1551	Jaký formulář potřebuji pro prodloužení platnosti zápisu užitného vzoru?	57
1552	Jaký formulář je pro prodloužení platnosti zápisu užitného vzoru?	57
1553	formulář pro obnovu platnosti zápisu užitného vzoru?	57
1554	formulář pro prodloužení platnosti zápisu užitného vzoru?	57
1555	platnost užitného vzoru	57
1556	platnost registrace užitného vzoru	57
1557	platnost zápisu užitného vzoru	57
1558	Jak lze chránit technické řešení?	58
1559	Jak je možné chránit technické řešení?	58
1560	Jak mohu chránit technické řešení?	58
1561	Jak můžu chránit technické řešení?	58
1562	Jakými způsoby lze chránit technické řešení?	58
1563	ochrana technického řešení	58
1564	Jaké jsou možnosti, pokud nechci zveřejnit své technické řešení?	58
1565	Co je výlučné právo k předmětu ochrany technického řešení ?	58
1566	Co znamená výlučné právo k předmětu ochrany technického řešení ?	58
1567	Co je výlučné právo k předmětu ochrany vynálezu?	58
1568	Co znamená výlučné právo k předmětu ochrany vynálezu?	58
1569	výučné právo k patentu	58
1570	výlučné právo k užitnému vzoru	58
1571	výučné právo k technickému řešení	58
1572	utajení technického řešení	58
1573	utajení vynálezu	58
