	question	class
1072	kde muzu najit predpisy tykajici se poplatku?	40
1073	kde lze najit predpisy ohledne poplatku?	40
1074	kde najdu predpisy ohledne poplatku?	40
1075	kde mohu najit predpisy ohledne poplatku?	40
1076	kde muzu najit predpisy ohledne poplatku?	40
1077	kde lze najit informace o predpisech k popatkum?	40
1078	kde najdu informace o predpisech k popatkum?	40
1079	kde mohu najit informace o predpisech k popatkum?	40
1080	kde muzu najit informace o predpisech k popatkum?	40
1081	zakony o poplatcich	40
1082	kde najdu zakony, ktere se tykaji poplatku	40
1083	jake pravni predpisy upravuji poplatky?	40
1084	jake pravni predpisy reguluji poplatky?	40
1085	seznam pravnich predpisu, ktere reguluji poplatky	40
1086	seznam pravnich predpisu, ktere upravuji poplatky	40
1087	jaky je vyznam prumysloveho vzoru?	41
1088	co je prumyslovy vzor?	41
1089	definice prumysloveho vzoru	41
1090	muzete mi vysvetlit pojem prumyslovy vzor?	41
1091	muzes mi vysvetlit pojem prumyslovy vzor?	41
1092	jak se vytvari prumyslovy vzor?	41
1093	jakym zpusobem se vytvari prumyslovy vzor?	41
1094	co presne znamena prumyslovy vzor?	41
1095	co obnasi prumyslovy vzor?	41
1096	charakteristiky prumysloveho vzoru	41
1097	jake vlastnosti ma prumyslovy vzor?	41
1098	muzete mi poskytnout definici prumysloveho vzoru?	41
1099	muzes mi poskytnout definici prumysloveho vzoru?	41
1100	muzete mi rict definici prumysloveho vzoru?	41
1101	muzes mi rict definici prumysloveho vzoru?	41
1102	muzete mi dat definici prumysloveho vzoru?	41
1103	muzes mi dat definici prumysloveho vzoru?	41
1104	reserse pro overeni novosti prumysloveho vzoru	42
1105	overeni novosti prumysloveho vzoru	42
1106	novost prumysloveho vzoru	42
1107	reserse prumysloveho vzoru	42
1108	databaze pro resersi prumyslovych vzoru	42
1109	jak  lze provest resersi prumysloveho vzoru?	42
1110	kde lze provest resersi prumysloveho vzoru?	42
1111	jak  muzu provest resersi prumysloveho vzoru?	42
1112	kde muzu provest resersi prumysloveho vzoru?	42
1113	jak  mohu provest resersi prumysloveho vzoru?	42
1114	kde mohu provest resersi prumysloveho vzoru?	42
1115	jak  se muze provest resersi prumysloveho vzoru?	42
1116	kde se muze provest resersi prumysloveho vzoru?	42
1117	jak  lze  udelat resersi prumysloveho vzoru?	42
1118	kde lze  udelat resersi prumysloveho vzoru?	42
1119	jak  muzu  udelat resersi prumysloveho vzoru?	42
1120	kde muzu  udelat resersi prumysloveho vzoru?	42
1121	jak  mohu  udelat resersi prumysloveho vzoru?	42
1122	kde mohu  udelat resersi prumysloveho vzoru?	42
1123	jak  se muze udelat resersi prumysloveho vzoru?	42
1124	kde se muze udelat resersi prumysloveho vzoru?	42
1125	jak  lze  provedu resersi prumysloveho vzoru?	42
1126	kde lze  provedu resersi prumysloveho vzoru?	42
1127	jak  muzu  provedu resersi prumysloveho vzoru?	42
1128	kde muzu  provedu resersi prumysloveho vzoru?	42
1129	jak  mohu  provedu resersi prumysloveho vzoru?	42
1130	kde mohu  provedu resersi prumysloveho vzoru?	42
1131	jak  se muze provedu resersi prumysloveho vzoru?	42
1132	kde se muze provedu resersi prumysloveho vzoru?	42
1133	jak  lze  udelam resersi prumysloveho vzoru?	42
1134	kde lze  udelam resersi prumysloveho vzoru?	42
1135	jak  muzu  udelam resersi prumysloveho vzoru?	42
1136	kde muzu  udelam resersi prumysloveho vzoru?	42
1137	jak  mohu  udelam resersi prumysloveho vzoru?	42
1138	kde mohu  udelam resersi prumysloveho vzoru?	42
1139	jak  se muze udelam resersi prumysloveho vzoru?	42
1140	kde se muze udelam resersi prumysloveho vzoru?	42
1141	odkaz pro overeni novosti prumysloveho vzoru	42
1142	zdroje pro overeni novosti prumysloveho vzoru	42
1143	objednavka reserse prumysloveho vzoru uradem	42
1144	kolik stoji zpracovani reserse prumysloveho vzoru?	42
1145	jaky je poplatek za zpracovani reserse prumysloveho vzoru?	42
1146	resersni sluzby uradu k prumyslovm vzorum	42
1147	zahranicni databaze prumyslovych vzoru pro resersi	42
1148	formular pro objednani reserse prumysloveho vzoru uradem	42
1149	formular objednavky reserse prumysloveho vzoru uradem	42
1150	poplatek za podani prihlasky prumysloveho vzoru	43
1151	poplatek za prijeti prihlasky prumysloveho vzoru	43
1152	poplatek za prihlasku prumysloveho vzoru	43
1153	sleva na poplatku pri podani prihlasky prumysloveho vzoru elektronicky	43
1154	sleva na poplatek pri elektronickem podani prihlasky prumysloveho vzoru	43
1155	sleva na poplatku pri elektronickem podani prihlasky prumysloveho vzoru	43
1156	poplatek za hromadnou prihlasku prumysloveho vzoru	43
1157	poplatek za prijeti hromadne prihlasky prumysloveho vzoru	43
1158	existuje poplatek za kazdy dalsi prumyslovy vzor v prihlasce?	43
1159	plati se poplatek za kazdy dalsi prumyslovy vzor v prihlasce?	43
1160	jak je mozne uhradit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1161	jak lze uhradit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1162	jak muzu uhradit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1163	jak mohu uhradit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1164	jak je mozne  zaplatit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1165	jak lze  zaplatit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1166	jak muzu  zaplatit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1167	jak mohu zaplatit spravni poplatek za podani prihlasky prumysloveho vzoru?	43
1168	jaky hradi poplatek za prihlasku prumysloveho vzoru?	43
1169	jaky se hradi poplatek za prihlasku prumysloveho vzoru?	43
1170	ktery hradi poplatek za prihlasku prumysloveho vzoru?	43
1171	ktery se hradi poplatek za prihlasku prumysloveho vzoru?	43
1172	jak hradi poplatek za prihlasku prumysloveho vzoru?	43
1173	jak se hradi poplatek za prihlasku prumysloveho vzoru?	43
1174	jaky  plati poplatek za prihlasku prumysloveho vzoru?	43
1175	jaky se  plati poplatek za prihlasku prumysloveho vzoru?	43
1176	ktery  plati poplatek za prihlasku prumysloveho vzoru?	43
1177	ktery se  plati poplatek za prihlasku prumysloveho vzoru?	43
1178	jak  plati poplatek za prihlasku prumysloveho vzoru?	43
1179	jak se plati poplatek za prihlasku prumysloveho vzoru?	43
1180	jaky  mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1181	jaky se  mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1182	ktery  mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1183	ktery se  mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1184	jak  mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1185	jak se mam zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1186	jaky  zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1187	jaky se  zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1188	ktery  zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1189	ktery se  zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1190	jak  zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1191	jak se zaplatit poplatek za prihlasku prumysloveho vzoru?	43
1192	jaky  uhradit poplatek za prihlasku prumysloveho vzoru?	43
1193	jaky se  uhradit poplatek za prihlasku prumysloveho vzoru?	43
1194	ktery  uhradit poplatek za prihlasku prumysloveho vzoru?	43
1195	ktery se  uhradit poplatek za prihlasku prumysloveho vzoru?	43
1196	jak  uhradit poplatek za prihlasku prumysloveho vzoru?	43
1197	jak se uhradit poplatek za prihlasku prumysloveho vzoru?	43
1198	doba ochrany prumysloveho vzoru	43
1199	trvani ochrany prumysloveho vzoru	43
1200	kolik se plati  zapsaneho prumysloveho vzoru	43
1201	jaky je poplatek za zapsaneho prumysloveho vzoru	43
1202	kolik se plati  obnova zapsaneho prumysloveho vzoru	43
1203	jaky je poplatek za obnova zapsaneho prumysloveho vzoru	43
1204	kolik se plati  obnovu zapsaneho prumysloveho vzoru	43
1205	jaky je poplatek za obnovu zapsaneho prumysloveho vzoru	43
1206	kolik se plati  prodlouzeni zapsaneho prumysloveho vzoru	43
1207	jaky je poplatek za prodlouzeni zapsaneho prumysloveho vzoru	43
1208	kolik se plati  zapisu prumysloveho vzoru	43
1209	jaky je poplatek za  zapisu prumysloveho vzoru	43
1210	kolik se plati  obnova  zapisu prumysloveho vzoru	43
1211	jaky je poplatek za obnova  zapisu prumysloveho vzoru	43
1212	kolik se plati  obnovu  zapisu prumysloveho vzoru	43
1213	jaky je poplatek za obnovu  zapisu prumysloveho vzoru	43
1214	kolik se plati  prodlouzeni zapisu prumysloveho vzoru	43
1215	jaky je poplatek za prodlouzeni zapisu prumysloveho vzoru	43
1216	udrzovani prumysloveho vzoru v platnosti	43
1217	udrzovaci poplatek pro prumyslovy vzor	43
1218	kde mohu najit resersni databazi prumyslovych vzoru?	44
1219	kde je resersni databazi prumyslovych vzoru?	44
1220	kde najdu resersni databazi prumyslovych vzoru?	44
1221	kde muzu najit resersni databazi prumyslovych vzoru?	44
1222	co obsahuje databaze prumyslovych vzoru?	44
1223	jake informace obsahuje databaze prumyslovych vzoru?	44
1224	co obsahuje ceska databaze prumyslovych vzoru?	44
1225	jake informace obsahuje ceska databaze prumyslovych vzoru?	44
1226	jsou v databazi prumyslovych vzoru zapsane take prumyslove vzory z uradu evropske unie pro dusevni vlastnictvi?	44
1227	kde lze najit mezinarodni prumyslove vzory platne na uzemi ceske republiky?	44
1228	kde je mozne najit mezinarodni prumyslove vzory platne na uzemi ceske republiky?	44
1229	kde jsou mezinarodni prumyslove vzory platne na uzemi ceske republiky?	44
1230	kde najdu mezinarodni prumyslove vzory platne na uzemi ceske republiky?	44
1231	odkazy na zahranicni databaze prumyslovych vzoru	44
1232	co je euipo ?	44
1233	co znamena euipo ?	44
1234	co je  wipo ?	44
1235	co znamena wipo ?	44
1236	co je  vipo?	44
1237	co znamena vipo?	44
1238	co je databaze hague ?	44
1239	co znamena databaze hague ?	44
1240	co najdu v databaze hague ?	44
1241	co je  databazi hague ?	44
1242	co znamena  databazi hague ?	44
1243	co najdu v databazi hague ?	44
1244	co je databaze  hag ?	44
1245	co znamena databaze  hag ?	44
1246	co najdu v databaze  hag ?	44
1247	co je  databazi hag ?	44
1248	co znamena  databazi hag ?	44
1249	co najdu v databazi hag ?	44
1250	co je databaze  hague express ?	44
1251	co znamena databaze  hague express ?	44
1252	co najdu v databaze  hague express ?	44
1253	co je  databazi hague express ?	44
1254	co znamena  databazi hague express ?	44
1255	co najdu v databazi hague express ?	44
1256	co je databaze  hag express?	44
1257	co znamena databaze  hag express?	44
1258	co najdu v databaze  hag express?	44
1259	co je  databazi hag express?	44
1260	co znamena  databazi hag express?	44
1261	co najdu v databazi hag express?	44
1262	jake prumyslove vzory mohou na uzemi ceske republiky platit?	44
1263	kde mohu dohledat mezinarodni prumyslove vzory?	44
1264	kde najdu mezinarodni prumyslove vzory?	44
1265	kde lze najit mezinarodni prumyslove vzory?	44
1266	kde lze dohledat mezinarodni prumyslove vzory?	44
1267	kde je mozne najit mezinarodni prumyslove vzory?	44
1268	kde je mozne dohledat mezinarodni prumyslove vzory?	44
1269	jake prumyslove vzory mohu nalezt na strankach uradu?	44
1270	jake prumyslove vzory jsou na strankach uradu?	44
1271	jake prumyslove vzory lze najit na strankach uradu?	44
1272	jake prumyslove vzory je mozne najit na strankach uradu?	44
1273	jak  lze provest resersi prumyslovych vzoru?	45
1274	kde lze provest resersi prumyslovych vzoru?	45
1275	jak  muzu provest resersi prumyslovych vzoru?	45
1276	kde muzu provest resersi prumyslovych vzoru?	45
1277	jak  mohu provest resersi prumyslovych vzoru?	45
1278	kde mohu provest resersi prumyslovych vzoru?	45
1279	jak  se muze provest resersi prumyslovych vzoru?	45
1280	kde se muze provest resersi prumyslovych vzoru?	45
1281	jak  lze  udelat resersi prumyslovych vzoru?	45
1282	kde lze  udelat resersi prumyslovych vzoru?	45
1283	jak  muzu  udelat resersi prumyslovych vzoru?	45
1284	kde muzu  udelat resersi prumyslovych vzoru?	45
1285	jak  mohu  udelat resersi prumyslovych vzoru?	45
1286	kde mohu  udelat resersi prumyslovych vzoru?	45
1287	jak  se muze udelat resersi prumyslovych vzoru?	45
1288	kde se muze udelat resersi prumyslovych vzoru?	45
1289	jak  lze  provedu resersi prumyslovych vzoru?	45
1290	kde lze  provedu resersi prumyslovych vzoru?	45
1291	jak  muzu  provedu resersi prumyslovych vzoru?	45
1292	kde muzu  provedu resersi prumyslovych vzoru?	45
1293	jak  mohu  provedu resersi prumyslovych vzoru?	45
1294	kde mohu  provedu resersi prumyslovych vzoru?	45
1295	jak  se muze provedu resersi prumyslovych vzoru?	45
1296	kde se muze provedu resersi prumyslovych vzoru?	45
1297	jak  lze  udelam resersi prumyslovych vzoru?	45
1298	kde lze  udelam resersi prumyslovych vzoru?	45
1299	jak  muzu  udelam resersi prumyslovych vzoru?	45
1300	kde muzu  udelam resersi prumyslovych vzoru?	45
1301	jak  mohu  udelam resersi prumyslovych vzoru?	45
1302	kde mohu  udelam resersi prumyslovych vzoru?	45
1303	jak  se muze udelam resersi prumyslovych vzoru?	45
1304	kde se muze udelam resersi prumyslovych vzoru?	45
1305	jak podat objednavku reserse prumysloveho vzoru u uradu?	45
1306	kde podat objednavku reserse prumysloveho vzoru u uradu?	45
1307	jak  objednat resersi prumysloveho vzoru u uradu?	45
1308	kde objednat resersi prumysloveho vzoru u uradu?	45
1309	reserse prumysloveho vzoru uradem	45
1310	reserse prumyslovych vzoru uradem	45
1311	objednavka reserse prumysloveho vzoru	45
1312	resersni sluzby uradu pro prumyslove vzory	45
1313	reserse prumyslovych vzoru	45
1314	co je resersnim vystupem u prumyslovych vzoru?	45
1315	jaky je zpusob odesilani objednavky na resersni sluzby?	45
1316	co predstavuje tematicka reserse ?	45
1317	co je tematicka reserse ?	45
1318	co znamena tematicka reserse ?	45
1319	co predstavuje  jmenna reserse ?	45
1320	co je  jmenna reserse ?	45
1321	co znamena jmenna reserse ?	45
1322	co predstavuje  ciselna reserse ?	45
1323	co je  ciselna reserse ?	45
1324	co znamena ciselna reserse ?	45
1325	co predstavuje  reserse na pravni stav?	45
1326	co je  reserse na pravni stav?	45
1327	co znamena reserse na pravni stav?	45
1328	jak dlouho trva zpracovani reserse prumysloveho vzoru?	45
1329	kolik stoji resersi prumysloveho vzoru?	45
1330	jaky je poplatek za resersi prumysloveho vzoru?	45
1331	resersnich sluzby uradu k prumyslovym vzorum	45
1332	ochrana prumysloveho vzoru v zahranici	46
1333	prihlaseni prumysloveho vzoru v zahranici	46
1334	prihlaska prumysloveho vzoru v zahranici	46
1335	podani prumysloveho vzoru v zahranici	46
1336	podani prihlasky prumysloveho vzoru v zahranici	46
1337	moznosti ochrany prumysloveho vzoru v cilovych statech	46
1338	moznosti ochrany prumysloveho vzoru v zahranici	46
1339	jake urady jsou odpovedne za ochranu prumysloveho vzoru v zahranici?	46
1340	jake urady resi ochranu prumysloveho vzoru v zahranici?	46
1341	jake urady maji na starosti ochranu prumysloveho vzoru v zahranici?	46
1342	je mozne ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1343	co kdyz chci ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1344	mohu ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1345	muzu ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1346	lze ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1347	mohl bych ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1348	jakou cestou ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1349	jak ziskat ochranu prumysloveho vzoru v celem uzemi eu ?	46
1350	je mozne ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1351	co kdyz chci ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1352	mohu ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1353	muzu ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1354	lze ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1355	mohl bych ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1356	jakou cestou ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1357	jak ziskat ochranu prumysloveho vzoru v celem uzemi evropske unie?	46
1358	kde mohu najit informacie o prumyslovem vlastnictvi v eu ?	46
1359	kde najdu informacie o prumyslovem vlastnictvi v eu ?	46
1360	kde lze najit informacie o prumyslovem vlastnictvi v eu ?	46
1361	kde jsou informacie o prumyslovem vlastnictvi v eu ?	46
1362	kde mohu najit informacie o prumyslovem vlastnictvi v evropske unii?	46
1363	kde najdu informacie o prumyslovem vlastnictvi v evropske unii?	46
1364	kde lze najit informacie o prumyslovem vlastnictvi v evropske unii?	46
1365	kde jsou informacie o prumyslovem vlastnictvi v evropske unii?	46
1366	co je haagsky system?	46
1367	mezinarodni prihlaska podle haagskeho systemu	46
1368	pomoc pri prihlasovani prumysloveho vzoru v zahranici	46
1369	prumyslovy vzor v zahranici	46
1370	ochrana prumyslovych vzoru v statech beneluxu	46
1371	prumyslove vzory v beneluxu	46
1372	benelux a prumyslove vzory	46
1373	jak dlouho trva ochrana prumysloveho vzoru?	47
1374	jaka je doba ochrany prumysloveho vzoru?	47
1375	doba trvani ochrany zapsaneho prumysloveho vzoru	47
1376	kolikrat muze byt ochrana prumysloveho vzoru obnovovana ?	47
1377	jak dlouho muze byt ochrana prumysloveho vzoru obnovovana ?	47
1378	kolikrat muze byt ochrana prumysloveho vzoru prodluzovana?	47
1379	jak dlouho muze byt ochrana prumysloveho vzoru prodluzovana?	47
1380	prodlouzeni ochrany prumysloveho vzoru	47
1381	obnova ochrany prumysloveho vzoru	47
1382	kdy podat zadost o obnovu prumysloveho vzoru?	47
1383	jak podat zadost o obnovu prumysloveho vzoru?	47
1384	kdy podat zadost o obnovu ochrany prumysloveho vzoru?	47
1385	jak podat zadost o obnovu ochrany prumysloveho vzoru?	47
1386	je podani zadosti o obnovu doby ochrany prumysloveho vzoru zpoplatneno?	47
1387	poplatek za obnovu  prumysloveho vzoru	47
1388	poplatek za prodlouzeni prumysloveho vzoru	47
1389	poplatek za obnovu  ochrany prumysloveho vzoru	47
1390	poplatek za prodlouzeni ochrany prumysloveho vzoru	47
1391	pravo prednosti u prihlasovatele prumysloveho vzoru	47
1392	jaka je maximalni doba ochrany prumysloveho vzoru?	47
1393	jak se ochrana prumysloveho vzoru prodluzuje ?	47
1394	jak se ochrana prumysloveho vzoru obnovuje?	47
1395	proces obnovy ochrany pro prumyslovy vzor	47
1396	co je mezi prumyslove ochranenymi vyrobky?	48
1397	co je vyrobek?	48
1398	co se rozumi vyrobkem?	48
1399	co je vyrobkem?	48
1400	co se da oznacit jako vyrobek v pravni ochrane prumyslovych vzoru?	48
1401	co se da oznacit jako vyrobek v kontextu prumyslovych vzoru?	48
1402	co se da oznacit jako vyrobek u prumyslovych vzoru?	48
1403	"jaka je definice ""vyrobku"" v pravni ochrane  prumyslovych vzoru?"	48
1404	"jaka je definice ""vyrobku"" v kontextu pravni ochrany  prumyslovych vzoru?"	48
1405	"jaka je definice ""vyrobku"" u prumyslovych vzoru?"	48
1406	jake soucastky muze obsahovat prumyslove vyrobeny vyrobek?	48
1407	slozeny vyrobek	48
1408	jak je definovan slozeny vyrobek	48
1409	co je slozeny vyrobek	48
1410	prumyslovy vyrobek	48
1411	jak se zada o zapis prumysloveho vzoru do rejstriku?	49
1412	jak mam poradat o zapis prumysloveho vzoru do rejstriku?	49
1413	jak pozadat o zapis prumysloveho vzoru do rejstriku?	49
1414	jak podat zadost o zapis prumysloveho vzoru do rejstriku?	49
1415	moznosti podani prihlasky prumysloveho vzoru	49
1416	elektronicky vyplnitelne formulare pro prihlasku prumysloveho vzoru	49
1417	je mozne podat prihlasku prumysloveho vzoru online?	49
1418	mohu podat prihlasku prumysloveho vzoru postou?	49
1419	lze podat prihlasku prumysloveho vzoru postou?	49
1420	je mozne podat prihlasku prumysloveho vzoru postou?	49
1421	pomoc pro prihlasku prumysloveho vzoru	50
1422	odborne zastoupeni pro prihlasku prumysloveho vzoru	50
1423	pomoc pro podani prihlasky prumysloveho vzoru	50
1424	odborne zastoupeni pro podani prihlasky prumysloveho vzoru	50
1425	existuji advokatni kancelare, ktere se zabyvaji prumyslovymi vzory?	50
1426	pravni zastoupeni pro zadatele o prumyslovy vzor	50
1427	pravni zastoupeni pro prihlasku prumyslovy vzor	50
1428	pravni zastoupeni pro podani prihlasky prumyslovy vzor	50
1429	pravni zastoupeni pro zadatele o  prumysloveho vzoru	50
1430	pravni zastoupeni pro prihlasku  prumysloveho vzoru	50
1431	pravni zastoupeni pro podani prihlasky prumysloveho vzoru	50
1432	kdo me muze zastupovat pri podavani prihlasky prumysloveho vzoru?	50
1433	kdo mi muze pomoci pri podavani prihlasky prumysloveho vzoru?	50
1434	nalezitosti prihlasky prumysloveho vzoru	51
1435	jak se podava prihlaska prumysloveho vzoru?	51
1436	kam se podava prihlaska prumysloveho vzoru?	51
1437	jednoducha prihlaska prumysloveho vzoru	51
1438	hromadna prihlaska prumysloveho vzoru	51
1439	jak prihlasit vice prumyslovych vzoru?	51
1440	jaky je postup podani prihlasky pro prumyslovy vzor?	51
1441	podani prihlasky prumysloveho vzoru	51
1442	zadost o zapis prumysloveho vzoru	51
1443	prilohy prihlasky prumysloveho vzoru	51
1444	podlohy prihlasky prumysloveho vzoru	51
1445	vyobrazeni prumysloveho vzoru	51
1446	kdo muze podat prihlasku prumysloveho vzoru?	52
1447	kdo je opravnen podat prihlasku prumysloveho vzoru?	52
1448	pruzkum prihlasky prumysloveho vzoru	52
1449	vecny pruzkum prihlasky prumysloveho vzoru	52
1450	formalni pruzkum prihlasky prumysloveho vzoru	52
1451	vecny  prezkum prihlasky prumysloveho vzoru	52
1452	formalni prezkum prihlasky prumysloveho vzoru	52
1453	jake podminky musi splnovat prihlaska prumysloveho vzoru?	52
1454	jaky je postup zapisu prumysloveho vzoru do rejstriku?	52
1455	jak lze vymazat prumyslovy vzor z rejstriku?	53
1456	jak je mozne vymazat prumyslovy vzor z rejstriku?	53
1457	jak muzu vymazat prumyslovy vzor z rejstriku?	53
1458	jak muzeme vymazat prumyslovy vzor z rejstriku?	53
1459	vymaz prumysloveho vzoru	53
1460	kdo muze podat navrh na vymaz prumysloveho vzoru?	53
1461	kdo je opavnen podat navrh na vymaz prumysloveho vzoru?	53
1462	co se stane po vymazu prumysloveho vzoru z rejstriku?	53
1463	co nastane po vymazu prumysloveho vzoru z rejstriku?	53
1464	formular pro podani navrhu na vymaz prumysloveho vzoru	53
1465	dusledky vymazu prumysloveho vzoru	53
1466	kolik stoji podani navrhu na vymaz prumysloveho vzoru?	53
1467	kolik zaplatim za podani navrhu na vymaz prumysloveho vzoru?	53
1468	jaky je poplatek za podani navrhu na vymaz prumysloveho vzoru?	53
1469	uplny vymaz prumysloveho vzoru	53
1470	castecny vymaz prumysloveho vzoru	53
1471	rozsah vymazu prumysloveho vzoru	53
1472	pomoc s vymazem prumysloveho vzoru	53
1473	pomoc s zadosti na vymaz prumysloveho vzoru	53
1474	jake jsou moznosti vymazu prumysloveho vzoru?	53
1475	kde mohu nalezt databazi patentu a uzitnych vzoru?	54
1476	kde najdu databazi patentu a uzitnych vzoru?	54
1477	kde je databazi patentu a uzitnych vzoru?	54
1478	kde najit databazi patentu a uzitnych vzoru?	54
1479	existuje databaze patentu a uzitnych vzoru?	54
1480	je mozne najit online databazi udelenych patentu a uzitnych vzoru?	54
1481	kde najit online databazi udelenych patentu a uzitnych vzoru?	54
1482	je mozne  najdu online databazi udelenych patentu a uzitnych vzoru?	54
1483	kde najdu online databazi udelenych patentu a uzitnych vzoru?	54
1484	databaze patentu a uzitnych vzoru	54
1485	databaze uzitnych vzoru	54
1486	databaze patentu	54
1487	odkazy na zahranicni databaze patentu a uzitnych vzoru	54
1488	seznam evropskych patentu platnych na uzemi cr	54
1489	patentova reserse na uradu	55
1490	patentova reserse uradem	55
1491	jak mohu objednat patentovou resersni sluzbu uradu?	55
1492	jak objednam patentovou resersni sluzbu uradu?	55
1493	jaky je postup pro objednani patentove reserse uradu?	55
1494	jak postupovat pro objednani patentove reserse uradu?	55
1495	co delat pro objednani patentove reserse uradu?	55
1496	jak  lze podat objednavku na patentovou resersi?	55
1497	kam  lze podat objednavku na patentovou resersi?	55
1498	jakym zpusobem lze podat objednavku na patentovou resersi?	55
1499	jak  muzu podat objednavku na patentovou resersi?	55
1500	kam  muzu podat objednavku na patentovou resersi?	55
1501	jakym zpusobem muzu podat objednavku na patentovou resersi?	55
1502	jak  mohu podat objednavku na patentovou resersi?	55
1503	kam  mohu podat objednavku na patentovou resersi?	55
1504	jakym zpusobem mohu podat objednavku na patentovou resersi?	55
1505	jak  mam podat objednavku na patentovou resersi?	55
1506	kam  mam podat objednavku na patentovou resersi?	55
1507	jakym zpusobem mam podat objednavku na patentovou resersi?	55
1508	jak dlouho trva zpracovani patentove reserse uradem?	55
1509	poplatek za patentovou resersi	55
1510	poplatky za patentovou resersi	55
1511	jak se plati poplatek za patentovou resersi?	55
1512	kdy se plati poplatek za patentovou resersi?	55
1513	formuar objednavky na patentovou resersi uradu	55
1514	objednavka na patentove resersni sluzby uradu	55
1515	muzu objednat patentovou resersi e-mailem?	55
1516	jak je mozne prihlasit uzitny vzor v zahranici?	56
1517	jak mohu prihlasit uzitny vzor v zahranici?	56
1518	jak muzu prihlasit uzitny vzor v zahranici?	56
1519	jak mam prihlasit uzitny vzor v zahranici?	56
1520	existuje jednotny system pro ochranu uzitnych vzoru v zahranici?	56
1521	existuje jednotny mezinarodni system pro ochranu uzitnych vzoru v zahranici?	56
1522	existuje jednotny evropsky system pro ochranu uzitnych vzoru v zahranici?	56
1523	informace o prihlasovani uzitnych vzoru do zahranici	56
1524	pomoc pri podani uzitneho vzoru v zahranici	56
1525	pomoc s prihlaskou uzitneho vzoru v zahranici	56
1526	zastupovani pri podavani uzitnych vzoru do zahranici	56
1527	mezinarodni ochrana technickych reseni pomoci uzitnych vzoru	56
1528	jak dlouho plati zapis uzitneho vzoru?	57
1529	jak dlouho plati registrace uzitneho vzoru?	57
1530	jake je maximalni obdobi platnosti zapisu uzitneho vzoru?	57
1531	jaka je maximalni obdobi platnosti zapisu uzitneho vzoru?	57
1532	jake je maximalni doba platnosti zapisu uzitneho vzoru?	57
1533	jaka je maximalni doba platnosti zapisu uzitneho vzoru?	57
1534	kolik let je zapis uzitneho vzoru platny?	57
1535	jak dlouho muze byt uzitny vzor chranen?	57
1536	jak dlouho je uzitny vzor chranen?	57
1537	je mozne prodlouzit dobu platnosti uzitneho vzoru?	57
1538	je mozne prodlouzit dobu platnosti registrace uzitneho vzoru?	57
1539	je mozne prodlouzit dobu platnosti zapisu uzitneho vzoru?	57
1540	je mozne pro prodlouzeni platnosti uzitneho vzoru?	57
1541	co se musi udelat pro prodlouzeni platnosti uzitneho vzoru?	57
1542	co udelat pro prodlouzeni platnosti uzitneho vzoru?	57
1543	je mozne pro prodlouzeni platnosti registrace uzitneho vzoru?	57
1544	co se musi udelat pro prodlouzeni platnosti registrace uzitneho vzoru?	57
1545	co udelat pro prodlouzeni platnosti registrace uzitneho vzoru?	57
1546	je mozne pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1547	co se musi udelat pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1548	co udelat pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1549	jaky formular potrebuji pro obnovu platnosti zapisu uzitneho vzoru?	57
1550	jaky formular je pro obnovu platnosti zapisu uzitneho vzoru?	57
